Estimulo;C2;C4
2;855721.863107,36673352.322913,28.798908,40.700245,855768.074336,36674284.668839,28.799411,40.701221;460283.581186,32087379.665619,30.463528,39.498757,460293.293628,32087560.232249,30.463656,39.498987
2;855771.560172,36674365.221846,28.799424,40.701278,855793.478274,36674614.400124,28.799393,40.701402;460294.28723,32087584.678516,30.463657,39.499003,460299.47992,32087634.812636,30.463651,39.499031
2;855827.88524,36675397.18398,28.799646,40.702074,855829.200219,36675407.272577,28.799649,40.702084;460304.72282,32087804.102901,30.463717,39.499193,460305.432952,32087809.508651,30.463717,39.499197
0;855832.768161,36675523.023386,28.799657,40.702158,855832.768161,36675523.023386,28.799657,40.702158;460306.775604,32087845.123548,30.463717,39.499219,460306.775604,32087845.123548,30.463717,39.499219
2;855840.576548,36675648.126331,28.799658,40.702243,855840.576548,36675648.126331,28.799658,40.702243;460307.83255,32087865.778709,30.46372,39.499238,460307.83255,32087865.778709,30.46372,39.499238
1;855937.154992,36682033.961224,28.800703,40.70669,855937.958736,36682097.739168,28.80072,40.706737;460339.543737,32089353.465331,30.46395,39.500361,460339.652313,32089369.934975,30.463954,39.500373
2;855938.870446,36682112.887411,28.800728,40.706755,855939.14155,36682148.30129,28.800734,40.706777;460340.049243,32089376.565864,30.463955,39.50038,460340.173697,32089387.183327,30.463957,39.500387
2;855939.308855,36682192.945483,28.80075,40.706813,855960.10685,36682627.705647,28.80079,40.707109;460340.280528,32089406.559941,30.46396,39.500399,460345.093209,32089502.470095,30.463965,39.500467
0;855981.370008,36682894.76048,28.800826,40.707297,855981.370008,36682894.76048,28.800826,40.707297;460347.360167,32089573.663257,30.463971,39.500516,460347.360167,32089573.663257,30.463971,39.500516
2;855981.411663,36682917.006832,28.800827,40.707308,855985.229242,36683474.864561,28.801169,40.707927;460347.375808,32089582.112302,30.463971,39.50052,460348.285456,32089685.708507,30.464058,39.500663
2;855985.363916,36683531.804869,28.801185,40.70797,855986.311204,36683585.486564,28.801221,40.708037;460348.392419,32089703.649869,30.464062,39.500677,460348.730967,32089714.651596,30.46407,39.500693
1;855987.489509,36683611.794743,28.801228,40.70806,856027.003579,36683911.792003,28.801374,40.708364;460349.079524,32089731.87389,30.46407,39.500703,460357.696697,32089793.53009,30.464107,39.500776
1;856030.021317,36683984.408172,28.801395,40.708414,856030.54187,36684043.375795,28.801429,40.708479;460358.362466,32089816.318823,30.464111,39.500792,460358.452321,32089830.382466,30.46412,39.500809
0;856032.48782,36684112.487803,28.801441,40.708525,856032.48782,36684112.487803,28.801441,40.708525;460359.557286,32089856.736022,30.464121,39.500825,460359.557286,32089856.736022,30.464121,39.500825
1;856033.320097,36684134.609661,28.801462,40.708555,856037.265754,36684348.349383,28.801554,40.70877;460359.714501,32089862.243205,30.464127,39.500834,460360.583235,32089914.291565,30.464151,39.50089
2;856037.569413,36684383.121316,28.801564,40.708797,856053.063106,36685020.678666,28.801853,40.709375;460360.834285,32089921.84335,30.464153,39.500897,460364.469134,32090057.180452,30.464225,39.501037
1;856054.047236,36685047.85591,28.801862,40.709398,856057.149276,36685083.456254,28.801878,40.709433;460364.606115,32090063.78577,30.464227,39.501043,460365.428033,32090073.006249,30.464231,39.501052
2;856057.42404,36685110.829683,28.8019,40.709468,856073.842687,36685262.885896,28.801888,40.709553;460365.498989,32090084.896495,30.464236,39.501064,460368.422179,32090113.911335,30.464234,39.501082
0;856124.216609,36686242.379762,28.802409,40.710583,856124.216609,36686242.379762,28.802409,40.710583;460378.313701,32090306.214033,30.464362,39.501322,460378.313701,32090306.214033,30.464362,39.501322
2;856125.671307,36686277.6034,28.80242,40.710614,856128.909476,36686653.158121,28.802573,40.710937;460378.783883,32090318.348617,30.464364,39.501331,460379.821383,32090403.263629,30.4644,39.501408
2;856129.136327,36686680.957592,28.802583,40.710961,856175.132059,36688128.79236,28.803233,40.712389;460380.006367,32090411.54323,30.464402,39.501416,460388.941702,32090694.546318,30.464564,39.501748
1;856188.150675,36688326.905094,28.803194,40.712485,856197.112612,36688552.934186,28.803193,40.712611;460391.46854,32090731.02947,30.464556,39.501767,460393.24193,32090782.961518,30.464556,39.501799
1;856200.613032,36688604.620695,28.803207,40.712653,856205.422335,36688686.103061,28.803284,40.712779;460394.801957,32090804.30538,30.464558,39.501815,460396.094689,32090823.440997,30.464577,39.501846
1;856218.756787,36688756.71903,28.803283,40.712832,856219.600197,36688768.653894,28.803291,40.712845;460400.065787,32090842.354551,30.464576,39.501862,460400.383084,32090848.032663,30.464578,39.501867
0;856227.244028,36688892.773585,28.803387,40.713009,856227.244028,36688892.773585,28.803387,40.713009;460401.764869,32090882.361236,30.464598,39.501908,460401.764869,32090882.361236,30.464598,39.501908
2;856227.385633,36688930.115334,28.803408,40.713051,856250.504682,36689793.25627,28.803793,40.713876;460401.968507,32090892.144398,30.464603,39.50192,460406.637738,32091064.022228,30.464701,39.502116
2;856256.002184,36690006.357976,28.803773,40.713978,856302.472266,36690840.22156,28.80416,40.714787;460407.948749,32091101.611524,30.464696,39.502135,460419.288821,32091274.87432,30.464792,39.502329
1;856313.033727,36690976.051779,28.804164,40.714881,856323.88987,36691119.664816,28.804166,40.714967;460421.88852,32091311.295816,30.464792,39.502355,460424.042715,32091349.031528,30.46479,39.502378
0;856336.949445,36691271.865909,28.804196,40.715075,856336.949445,36691271.865909,28.804196,40.715075;460426.819176,32091382.403017,30.464798,39.502404,460426.819176,32091382.403017,30.464798,39.502404
2;856337.345693,36691306.289754,28.804197,40.715093,856338.772065,36691495.485002,28.804249,40.715241;460426.93476,32091391.698825,30.464799,39.50241,460427.69532,32091428.250713,30.464813,39.502445
1;856339.475139,36691526.57426,28.80426,40.715272,856339.903039,36691587.344133,28.80428,40.715323;460428.192799,32091437.615727,30.464815,39.502454,460428.788893,32091451.268624,30.46482,39.502468
1;856340.726998,36691590.981097,28.804282,40.715327,856351.379315,36691793.685045,28.804374,40.715512;460429.003792,32091452.402658,30.464821,39.502469,460430.371304,32091489.729588,30.464847,39.502512
1;856351.504483,36691828.914102,28.804395,40.715548,856355.110661,36691877.637223,28.80441,40.715588;460430.715267,32091498.357858,30.464852,39.502522,460431.142661,32091507.848365,30.464858,39.502532
0;856355.77951,36691926.391838,28.804425,40.715627,856355.77951,36691926.391838,28.804425,40.715627;460431.392791,32091522.36343,30.464862,39.502544,460431.392791,32091522.36343,30.464862,39.502544
2;856357.428997,36691935.306452,28.804431,40.715638,856358.033146,36692029.489946,28.804463,40.715721;460431.718852,32091525.556287,30.464863,39.502547,460432.07506,32091550.042048,30.464871,39.50257
2;856358.248867,36692040.177938,28.804467,40.71573,856388.348505,36693061.710278,28.804971,40.716746;460432.264918,32091554.768058,30.464871,39.502574,460439.374903,32091769.740894,30.464995,39.502815
2;856393.03955,36693281.118031,28.80496,40.716866,856396.465508,36693462.118873,28.805067,40.717051;460439.945769,32091808.966836,30.464994,39.50284,460440.782267,32091848.050061,30.465021,39.502885
1;856397.066132,36693499.83749,28.80508,40.717082,856399.261707,36693538.43521,28.805101,40.717122;460440.973762,32091862.019646,30.465024,39.502896,460442.452282,32091871.391916,30.465029,39.502907
0;856401.939571,36693558.192565,28.805104,40.717136,856401.939571,36693558.192565,28.805104,40.717136;460443.902863,32091883.35217,30.465028,39.502914,460443.902863,32091883.35217,30.465028,39.502914
1;856403.3845,36693579.62109,28.805115,40.71716,856403.979117,36693604.564477,28.805132,40.717189;460444.840564,32091890.521702,30.46503,39.502922,460445.22319,32091896.869468,30.465035,39.50293
2;856404.58404,36693631.774686,28.805142,40.717215,856469.844894,36695691.248342,28.806114,40.719198;460445.418024,32091903.300145,30.465038,39.502937,460456.704882,32092326.581694,30.465283,39.503408
1;856487.215176,36695738.606108,28.80612,40.719242,856502.044786,36695847.280539,28.806191,40.719384;460460.270419,32092339.843624,30.465285,39.503421,460463.424678,32092366.10521,30.465301,39.503456
0;856511.076067,36695960.140076,28.806192,40.719452,856511.076067,36695960.140076,28.806192,40.719452;460465.753176,32092405.894004,30.465298,39.503478,460465.753176,32092405.894004,30.465298,39.503478
2;856511.117713,36695994.769975,28.806203,40.719478,856512.336068,36696034.797965,28.806225,40.719521;460465.791847,32092414.384424,30.465301,39.503486,460466.13812,32092430.165508,30.465305,39.503499
1;856512.714887,36696075.284062,28.806245,40.719567,856522.723572,36696379.506348,28.806384,40.719849;460466.201864,32092440.492232,30.46531,39.503511,460467.938463,32092502.379609,30.465348,39.503579
1;856522.851842,36696416.827926,28.806395,40.719878,856523.937875,36696519.583904,28.806417,40.719949;460467.991939,32092511.662303,30.465351,39.503587,460468.342448,32092541.123148,30.465355,39.503607
1;856524.082888,36696538.942403,28.806417,40.719961,856525.238444,36696574.79778,28.806443,40.720005;460468.434126,32092547.452519,30.465355,39.503611,460468.871152,32092557.319229,30.465362,39.503624
0;856526.18014,36696594.752834,28.806459,40.720033,856526.18014,36696594.752834,28.806459,40.720033;460469.300967,32092563.097022,30.465366,39.503632,460469.300967,32092563.097022,30.465366,39.503632
1;856526.436119,36696641.721491,28.806469,40.720066,856526.733788,36696649.943116,28.806472,40.720073;460469.331397,32092576.588181,30.465369,39.503641,460469.421277,32092580.559639,30.465369,39.503644
2;856526.776439,36696667.992175,28.806482,40.720095,856527.415083,36696702.694822,28.806503,40.720135;460469.467237,32092584.738052,30.465372,39.503651,460469.807746,32092592.141849,30.465378,39.503661
2;856527.582354,36696751.589493,28.806517,40.720171,856626.846514,36698127.850748,28.807361,40.721712;460469.839137,32092608.105458,30.465381,39.503673,460487.714355,32092887.303753,30.465592,39.50404
1;856717.842705,36698326.435247,28.807292,40.721847,856718.314459,36698366.828444,28.807321,40.721888;460502.512427,32092937.775552,30.465578,39.504072,460502.936403,32092950.221949,30.465586,39.504085
0;856720.009339,36698647.746016,28.807501,40.722175,856720.009339,36698647.746016,28.807501,40.722175;460503.593405,32093015.938631,30.46563,39.504156,460503.593405,32093015.938631,30.46563,39.504156
2;856720.230005,36698673.873157,28.807513,40.7222,856720.283305,36698680.864507,28.807519,40.722208;460503.722499,32093020.929691,30.465634,39.504163,460503.824611,32093033.195483,30.465634,39.50417
2;856720.498954,36698709.911903,28.807532,40.722241,856770.429348,36700050.954395,28.808294,40.723633;460504.192297,32093047.39235,30.465637,39.504182,460513.565969,32093309.769815,30.465829,39.504511
2;856774.515334,36700184.060908,28.808301,40.723716,856818.467665,36700424.314973,28.808262,40.723843;460514.195752,32093340.743505,30.465832,39.504532,460523.95475,32093388.264064,30.465824,39.50456
2;856842.180001,36701347.53861,28.808845,40.724817,856842.47186,36701385.727498,28.808852,40.724842;460528.727342,32093578.088981,30.465977,39.504797,460528.802546,32093589.120327,30.465978,39.504804
0;856851.740493,36702054.795146,28.80924,40.725534,856851.740493,36702054.795146,28.80924,40.725534;460532.60515,32093722.691427,30.466076,39.504968,460532.60515,32093722.691427,30.466076,39.504968
1;856852.57611,36702112.637066,28.809257,40.725581,856853.977493,36702145.747698,28.80928,40.725621;460532.748926,32093739.216367,30.46608,39.504982,460533.224746,32093755.204174,30.466084,39.504996
2;856853.998471,36702171.618419,28.809291,40.725647,856854.179634,36702226.840424,28.809306,40.725686;460533.260929,32093763.596966,30.466087,39.505004,460533.473856,32093781.464251,30.46609,39.505016
2;856854.524394,36702279.533573,28.809313,40.725716,856855.083745,36702308.627907,28.809326,40.725744;460533.528614,32093808.249855,30.466089,39.50503,460533.738144,32093818.213671,30.466093,39.505039
0;856855.232156,36702319.665496,28.80933,40.725753,856855.232156,36702319.665496,28.80933,40.725753;460533.886134,32093827.469059,30.466093,39.505045,460533.886134,32093827.469059,30.466093,39.505045
2;856855.33165,36702344.427858,28.809341,40.725776,856855.452164,36702382.119928,28.809351,40.725804;460533.935755,32093836.729589,30.466095,39.505052,460534.268206,32093853.036524,30.466096,39.505063
1;856855.870654,36702414.792881,28.80936,40.725831,856856.11776,36702444.334127,28.80937,40.725857;460534.591591,32093863.977906,30.466098,39.505072,460534.71893,32093871.282827,30.466101,39.505078
1;856856.519387,36702463.725089,28.80938,40.725876,856868.140358,36702736.428342,28.80955,40.726176;460534.788734,32093876.009536,30.466104,39.505084,460537.152739,32093930.939525,30.466148,39.505155
2;856869.248408,36702781.751257,28.809565,40.726214,856869.440443,36702808.931517,28.809579,40.72624;460537.808647,32093942.64996,30.466151,39.505166,460537.854137,32093953.035446,30.466155,39.505175
1;856870.467674,36702851.012259,28.809615,40.726291,856881.057311,36702919.469068,28.809633,40.726352;460538.658201,32093964.343329,30.466164,39.505189,460540.530064,32093978.856193,30.46617,39.505204
0;856911.522403,36703298.570706,28.809789,40.726714,856911.522403,36703298.570706,28.809789,40.726714;460545.219528,32094044.940479,30.466213,39.505286,460545.219528,32094044.940479,30.466213,39.505286
1;856911.576842,36703334.22696,28.8098,40.72674,856922.084976,36703497.092317,28.809807,40.726845;460545.268575,32094054.434233,30.466216,39.505295,460547.486957,32094102.088993,30.466217,39.505326
1;856922.42486,36703530.431293,28.809816,40.726873,856922.794285,36703585.711032,28.809847,40.726934;460547.947375,32094110.580667,30.466219,39.505334,460547.985351,32094122.272784,30.466227,39.505349
2;856923.486607,36703627.087296,28.809858,40.726964,856926.771854,36703914.419433,28.810356,40.727463;460548.141253,32094131.721628,30.46623,39.505356,460548.907681,32094197.273418,30.466369,39.505493
0;856973.474969,36705118.000205,28.810479,40.728209,856973.474969,36705118.000205,28.810479,40.728209;460558.502713,32094421.591126,30.466395,39.505646,460558.502713,32094421.591126,30.466395,39.505646
2;856974.739587,36705159.188849,28.810492,40.72824,857052.960346,36707093.306269,28.810685,40.729556;460558.630678,32094431.818996,30.466399,39.505655,460572.196516,32094801.724595,30.466446,39.505936
2;857068.577629,36707184.75136,28.810672,40.729615,857081.626142,36707399.727488,28.810662,40.729735;460575.195558,32094820.49583,30.466443,39.505949,460578.290854,32094876.515239,30.466439,39.505982
1;857082.057625,36707437.81984,28.810672,40.729771,857087.292523,36708253.563866,28.81112,40.730591;460578.695668,32094886.497997,30.46644,39.505991,460579.3575,32095060.763605,30.466551,39.506188
1;857088.03541,36708288.33443,28.811129,40.730617,857092.704283,36708351.760812,28.811147,40.730672;460579.693819,32095071.124117,30.466553,39.506196,460580.87117,32095088.508249,30.466557,39.506211
1;857093.327904,36708383.320868,28.811199,40.730724,857095.251581,36708433.279999,28.811221,40.730767;460581.127958,32095100.760668,30.46657,39.506228,460581.749557,32095115.997947,30.466575,39.50624
