Estimulo;C2;C3;C4
0;1056212.034613,36692304.544657,28.479141,40.593593,1056212.034613,36692304.544657,28.479141,40.593593;1178426.383448,36872098.839208,28.406788,40.725988,1178426.383448,36872098.839208,28.406788,40.725988;1238861.38843,34716932.349161,29.446157,40.628138,1238861.38843,34716932.349161,29.446157,40.628138
1;1056219.100751,36692344.658312,28.479154,40.593631,1056241.401719,36692692.326766,28.479187,40.593858;1178428.070214,36872110.212093,28.406793,40.725999,1178432.580046,36872205.080303,28.406804,40.72606;1238862.807097,34716941.226003,29.44616,40.628147,1238867.181619,34717021.421136,29.446167,40.628199
1;1056247.92944,36692952.763997,28.479323,40.594117,1056268.523197,36693328.126796,28.479518,40.594518;1178435.667804,36872265.124039,28.406846,40.726129,1178439.435864,36872349.018299,28.406903,40.726229;1238869.76526,34717070.205765,29.446202,40.628258,1238872.658223,34717140.610322,29.446247,40.628342
1;1056271.556356,36693350.747835,28.479521,40.594537,1056282.515965,36693425.152506,28.479535,40.594605;1178439.944186,36872359.605479,28.406904,40.726236,1178441.196248,36872376.454436,28.40691,40.726253;1238873.170204,34717155.407713,29.446247,40.62835,1238873.936755,34717169.654091,29.446252,40.628365
0;1056283.898895,36693449.827386,28.479543,40.594626,1056283.898895,36693449.827386,28.479543,40.594626;1178441.451805,36872386.277675,28.406913,40.726261,1178441.451805,36872386.277675,28.406913,40.726261;1238874.125527,34717184.583854,29.446253,40.628374,1238874.125527,34717184.583854,29.446253,40.628374
1;1056286.485271,36693584.94431,28.479616,40.594762,1056295.005378,36693889.815129,28.479895,40.5952;1178443.316897,36872433.158791,28.406936,40.726306,1178445.848557,36872504.153299,28.407014,40.726416;1238875.899022,34717231.205604,29.44627,40.628416,1238877.682359,34717296.503617,29.446333,40.628512
2;1056310.180191,36693997.290647,28.479886,40.595261,1056310.412723,36694014.958585,28.479898,40.595281;1178448.928938,36872533.628111,28.407013,40.726432,1178449.200022,36872538.889099,28.407016,40.726438;1238879.91249,34717327.143268,29.44633,40.628528,1238880.15685,34717332.201031,29.446333,40.628533
0;1056331.829883,36694671.113577,28.480096,40.595792,1056331.829883,36694671.113577,28.480096,40.595792;1178454.373309,36872693.122414,28.407074,40.726566,1178454.373309,36872693.122414,28.407074,40.726566;1238884.274531,34717468.608243,29.446377,40.628644,1238884.274531,34717468.608243,29.446377,40.628644
2;1056331.858841,36694695.281291,28.480112,40.595817,1056336.477509,36694859.845004,28.480112,40.595905;1178454.41358,36872699.692702,28.407079,40.726573,1178454.819046,36872738.352164,28.407081,40.726595;1238884.307635,34717474.141615,29.446381,40.62865,1238884.559061,34717505.496447,29.446382,40.628668
1;1056351.343946,36695267.392086,28.480302,40.596298,1056352.617939,36695290.308364,28.480317,40.596326;1178459.210021,36872844.725255,28.407138,40.726703,1178460.423946,36872854.882267,28.407142,40.726713;1238888.966461,34717594.130113,29.446428,40.62876,1238890.160564,34717602.073594,29.446431,40.628768
0;1056363.515109,36695607.133257,28.480429,40.596597,1056363.515109,36695607.133257,28.480429,40.596597;1178462.992215,36872934.60746,28.407175,40.726783,1178462.992215,36872934.60746,28.407175,40.726783;1238892.096131,34717666.145687,29.446456,40.628826,1238892.096131,34717666.145687,29.446456,40.628826
2;1056371.516908,36695775.287518,28.480487,40.596746,1056372.80213,36695792.84378,28.480499,40.596764;1178465.96656,36872992.216998,28.407193,40.726832,1178466.484567,36872999.966785,28.407197,40.726839;1238894.747916,34717716.491205,29.44647,40.628869,1238895.235507,34717723.610505,29.446473,40.628875
0;1056407.816368,36697622.961104,28.481408,40.598521,1056407.816368,36697622.961104,28.481408,40.598521;1178474.792571,36873404.206298,28.407452,40.727266,1178474.792571,36873404.206298,28.407452,40.727266;1238902.312463,34718057.640651,29.446679,40.62924,1238902.312463,34718057.640651,29.446679,40.62924
1;1056409.199497,36697999.078659,28.481575,40.598857,1056439.244033,36698276.096441,28.481672,40.599102;1178475.295152,36873498.718683,28.4075,40.727353,1178482.553244,36873561.029506,28.407529,40.727414;1238902.79028,34718138.561514,29.446717,40.629315,1238909.153361,34718191.737924,29.44674,40.629367
0;1056447.094547,36698431.692989,28.481739,40.599246,1056447.094547,36698431.692989,28.481739,40.599246;1178484.39403,36873604.801067,28.407549,40.727454,1178484.39403,36873604.801067,28.407549,40.727454;1238910.747561,34718232.224325,29.446755,40.629403,1238910.747561,34718232.224325,29.446755,40.629403
0;1056451.679184,36698653.259983,28.481803,40.599415,1056451.679184,36698653.259983,28.481803,40.599415;1178486.790588,36873689.933707,28.407571,40.727517,1178486.790588,36873689.933707,28.407571,40.727517;1238913.294068,34718308.742657,29.446771,40.629459,1238913.294068,34718308.742657,29.446771,40.629459
2;1056451.920741,36698686.691317,28.481812,40.599438,1056482.659051,36699923.553804,28.482482,40.600681;1178487.198327,36873700.645583,28.407574,40.727525,1178493.996777,36873961.473456,28.407765,40.727826;1238913.863677,34718317.386084,29.446773,40.629465,1238919.038426,34718534.075069,29.446928,40.629721
1;1056488.127669,36700325.205226,28.482723,40.601109,1056502.950183,36700504.455314,28.482721,40.601216;1178495.913565,36874067.428938,28.407838,40.727946,1178498.179882,36874108.225055,28.407841,40.727972;1238920.727899,34718625.270374,29.446985,40.629825,1238922.2475,34718657.896762,29.446988,40.629846
0;1056506.246531,36700691.17647,28.482799,40.601367,1056506.246531,36700691.17647,28.482799,40.601367;1178498.86099,36874166.778488,28.407864,40.728016,1178498.86099,36874166.778488,28.407864,40.728016;1238922.928094,34718709.051209,29.447005,40.629885,1238922.928094,34718709.051209,29.447005,40.629885
2;1056506.721533,36700723.698575,28.482813,40.601395,1056582.970185,36702113.059086,28.483259,40.602586;1178499.155246,36874180.837594,28.407867,40.728027,1178520.119057,36874500.217241,28.407998,40.728319;1238923.197579,34718721.294844,29.447008,40.629894,1238940.00923,34718984.104023,29.44711,40.63014
2;1056589.179277,36702133.199542,28.483267,40.602609,1056622.601981,36702655.798888,28.483315,40.602966;1178522.170055,36874506.84344,28.408001,40.728326,1178530.455878,36874619.991506,28.408019,40.728411;1238941.681163,34718990.233671,29.447112,40.630147,1238948.932692,34719086.912308,29.447126,40.630221
0;1056634.505458,36703629.034249,28.483841,40.603939,1056634.505458,36703629.034249,28.483841,40.603939;1178534.030247,36874852.527537,28.408169,40.72866,1178534.030247,36874852.527537,28.408169,40.72866;1238951.888102,34719284.688728,29.447245,40.630434,1238951.888102,34719284.688728,29.447245,40.630434
2;1056635.088243,36703667.225056,28.48385,40.603966,1056670.813781,36705273.709279,28.484323,40.605231;1178534.3897,36874865.583354,28.408172,40.728669,1178543.538104,36875218.95368,28.408317,40.728976;1238952.189842,34719294.844709,29.447247,40.630442,1238959.973587,34719592.461619,29.447363,40.630705
1;1056672.527331,36705300.241206,28.48433,40.605255,1056677.038926,36705588.237363,28.484419,40.605488;1178543.973027,36875226.388599,28.40832,40.728983,1178545.090799,36875290.966825,28.408348,40.729041;1238960.343762,34719598.922904,29.447366,40.630711,1238961.247698,34719650.834758,29.447388,40.630759
0;1056690.949752,36705852.464469,28.484529,40.605713,1056690.949752,36705852.464469,28.484529,40.605713;1178551.237252,36875362.856161,28.408377,40.729104,1178551.237252,36875362.856161,28.408377,40.729104;1238967.467728,34719713.285325,29.447408,40.630814,1238967.467728,34719713.285325,29.447408,40.630814
1;1056692.541561,36705863.106844,28.484533,40.605722,1056714.401667,36706387.250969,28.484638,40.606101;1178551.700916,36875368.207537,28.408378,40.729108,1178556.721861,36875470.744718,28.408414,40.729196;1238967.910059,34719717.718103,29.447409,40.630817,1238971.918642,34719801.075732,29.447437,40.63089
1;1056714.630805,36706416.351333,28.48465,40.606126,1056723.25462,36706572.448332,28.48467,40.606238;1178556.817688,36875479.649858,28.408419,40.729204,1178558.095852,36875518.698054,28.408426,40.729233;1238972.04796,34719809.06932,29.447441,40.630898,1238973.133014,34719842.391789,29.447446,40.630922
2;1056729.199858,36706765.451914,28.48476,40.606418,1056729.199858,36706765.451914,28.48476,40.606418;1178560.497156,36875581.620317,28.40845,40.729287,1178560.497156,36875581.620317,28.40845,40.729287;1238974.857553,34719904.655382,29.447463,40.630972,1238974.857553,34719904.655382,29.447463,40.630972
1;849878.999012,37519107.718831,28.331494,40.90676,849885.868655,37519432.230374,28.331624,40.907049;849868.190683,37518391.407555,28.331304,40.906211,849870.134107,37518459.320413,28.331343,40.906281;844134.54059,37542774.044169,28.329714,40.910092,844136.049999,37542830.124875,28.329748,40.91015
1;849887.472996,37519638.048465,28.331724,40.907245,849905.864356,37519790.003634,28.331722,40.907336;849871.185819,37518516.473173,28.331375,40.906338,849875.138718,37518557.496182,28.331376,40.906362;844137.113888,37542881.26977,28.329774,40.910199,844140.65371,37542917.119805,28.329775,40.91022
0;849916.842995,37519913.670909,28.331743,40.907437,849916.842995,37519913.670909,28.331743,40.907437;849877.581233,37518593.030589,28.331384,40.906392,849877.581233,37518593.030589,28.331384,40.906392;844142.575197,37542946.124417,28.329782,40.910244,844142.575197,37542946.124417,28.329782,40.910244
1;849917.349628,37519919.473996,28.331748,40.907445,849922.506033,37520112.07412,28.331796,40.907579;849877.887825,37518595.652759,28.331385,40.906395,849878.42256,37518632.877475,28.331404,40.906428;844142.806212,37542949.375586,28.329783,40.910247,844143.110136,37542980.023061,28.329798,40.910274
0;849924.554485,37520278.240129,28.331866,40.907726,849924.554485,37520278.240129,28.331866,40.907726;849880.131055,37518684.023965,28.331425,40.906473,849880.131055,37518684.023965,28.331425,40.906473;844144.82399,37543024.73562,28.329817,40.910313,844144.82399,37543024.73562,28.329817,40.910313
1;849925.321534,37520305.108081,28.331879,40.907755,849929.618581,37520701.270724,28.332043,40.908102;849880.350896,37518691.060519,28.33143,40.906481,849881.884301,37518782.460073,28.331481,40.906573;844144.961254,37543029.808659,28.329821,40.910319,844146.443652,37543105.118201,28.329864,40.910396
1;849930.97581,37520812.750386,28.332101,40.908212,849943.042127,37521117.750909,28.332196,40.90845;849882.547729,37518813.545861,28.331499,40.906605,849885.102643,37518889.480972,28.331527,40.906666;844147.000068,37543132.832311,28.329879,40.910423,844148.781928,37543193.372244,28.329903,40.910473
0;849945.891304,37521193.409353,28.332248,40.908533,849945.891304,37521193.409353,28.332248,40.908533;849886.595684,37518917.148382,28.331541,40.906693,849886.595684,37518917.148382,28.331541,40.906693;844150.325516,37543217.641733,28.329914,40.910496,844150.325516,37543217.641733,28.329914,40.910496
2;849947.873617,37521222.784974,28.332255,40.908557,849955.057369,37525309.105771,28.334174,40.912348;849886.803067,37518926.251711,28.331543,40.906701,849888.209823,37519826.252516,28.332097,40.90763;844150.447938,37543224.588455,28.329917,40.910502,844151.662392,37543944.85709,28.33039,40.911267
2;849958.14533,37525662.11812,28.33439,40.912701,849962.922072,37526560.675279,28.334823,40.913539;849889.164454,37519906.284312,28.332159,40.90772,849890.431888,37520109.606304,28.332287,40.907933;844152.493463,37544010.805362,28.330442,40.911342,844153.560016,37544170.859881,28.33055,40.911516
1;849963.365946,37526577.805394,28.334827,40.913552,849973.385712,37526685.939127,28.334886,40.913663;849890.469503,37520114.853279,28.332288,40.907937,849891.989259,37520140.915832,28.332306,40.907965;844153.565254,37544175.737776,28.330552,40.91152,844154.610245,37544198.813615,28.330567,40.911544
1;849981.436602,37526908.940987,28.334989,40.913873,849984.97665,37526939.684792,28.335012,40.913922;849895.000601,37520199.628204,28.332338,40.908024,849895.462553,37520210.451616,28.332344,40.908038;844157.116803,37544249.559821,28.330593,40.911593,844157.450445,37544258.88565,28.330599,40.911605
0;849996.06788,37527745.083622,28.335318,40.914604,849996.06788,37527745.083622,28.335318,40.914604;849898.533582,37520378.886228,28.332442,40.908207,849898.533582,37520378.886228,28.332442,40.908207;844160.059406,37544393.485038,28.330682,40.911744,844160.059406,37544393.485038,28.330682,40.911744
2;849996.214999,37527763.389492,28.335324,40.914617,850016.602089,37529661.866336,28.336273,40.916452;849898.543746,37520384.252816,28.332444,40.908211,849902.644112,37520801.282327,28.332722,40.908667;844160.064974,37544398.256383,28.330684,40.911748,844163.442992,37544730.114093,28.33092,40.912123
2;850019.597878,37529673.965322,28.336275,40.916463,850035.192432,37529956.349324,28.336464,40.916744;849903.436038,37520804.037408,28.332724,40.908671,849907.971936,37520879.177426,28.332788,40.908752;844164.184052,37544732.678139,28.330921,40.912126,844168.178773,37544794.188986,28.330976,40.912195
0;850063.166546,37531328.732638,28.337031,40.917886,850063.166546,37531328.732638,28.337031,40.917886;849912.609812,37521186.127384,28.33296,40.909036,849912.609812,37521186.127384,28.33296,40.909036;844171.758479,37545046.941896,28.33112,40.91243,844171.758479,37545046.941896,28.33112,40.91243
1;850064.288647,37531354.659524,28.337039,40.917905,850073.554442,37531715.108474,28.337114,40.918164;849912.913841,37521193.0474,28.332962,40.909041,849914.965773,37521266.444176,28.33299,40.909103;844172.048116,37545053.077085,28.331123,40.912435,844173.81851,37545108.059667,28.331147,40.912485
2;850076.448489,37531915.158955,28.337199,40.918342,850080.970548,37532091.055552,28.337252,40.918485;849916.324686,37521328.740773,28.333015,40.909158,849918.920816,37521373.830606,28.333028,40.909195;844175.456177,37545159.815855,28.331168,40.912531,844177.818089,37545200.703727,28.331179,40.912563
0;850096.910899,37538179.643794,28.34044,40.924393,850096.910899,37538179.643794,28.34044,40.924393;849923.45048,37522759.577676,28.333947,40.910684,849923.45048,37522759.577676,28.333947,40.910684;844181.348254,37546324.041332,28.331954,40.913791,844181.348254,37546324.041332,28.331954,40.913791
2;850107.655969,37539441.69453,28.341147,40.925641,850446.031541,37540391.279775,28.342616,40.927492;849928.655936,37523049.766289,28.33415,40.911003,849984.224521,37523245.36292,28.334682,40.911508;844186.042574,37546562.675308,28.332125,40.914057,844229.801612,37546725.574229,28.332585,40.914485
1;850894.995514,37547017.191231,28.344417,40.932504,850898.757182,37547125.439772,28.34442,40.932564;850065.2684,37524671.460786,28.335329,40.912721,850065.964993,37524705.030291,28.33533,40.912738;844293.147119,37547850.05624,28.333136,40.915464,844293.67502,37547879.309541,28.333137,40.91548
0;850914.387091,37547598.456288,28.344542,40.932918,850914.387091,37547598.456288,28.344542,40.932918;850068.524153,37524814.115786,28.335368,40.912826,850068.524153,37524814.115786,28.335368,40.912826;844295.499221,37547965.728175,28.33317,40.915551,844295.499221,37547965.728175,28.33317,40.915551
1;850915.495212,37547730.7784,28.344609,40.933053,850932.705933,37548455.10084,28.344929,40.933714;850069.006409,37524848.941962,28.335388,40.912864,850071.919889,37525024.28136,28.335483,40.913035;844296.015227,37547994.870102,28.333187,40.915582,844298.045967,37548131.692538,28.333267,40.91572
0;850944.419822,37548670.327847,28.34502,40.933911,850944.419822,37548670.327847,28.34502,40.933911;850076.558949,37525095.420633,28.335509,40.913097,850076.558949,37525095.420633,28.335509,40.913097;844302.064145,37548197.333668,28.333288,40.915774,844302.064145,37548197.333668,28.333288,40.915774
2;850944.864975,37548686.344317,28.345028,40.933927,850977.214817,37551124.021594,28.346459,40.93638;850076.691752,37525101.516992,28.335511,40.913103,850082.545591,37525655.322894,28.335923,40.913719;844302.150459,37548202.759479,28.333291,40.915779,844306.500222,37548644.442503,28.333639,40.916285
