Estimulo;C1;C2;C3;C4;C5
4;824187.74553,31568933.272315,31.534937,40.460793;165617.287764,11913354.587634,34.93019,26.78668;173885.181354,12020900.285967,34.8713,26.869314;775260.649038,21210687.23005,33.494917,35.105533;251387.679502,11193874.623649,34.463178,25.773342
0;824188.191824,31568934.672776,31.534937,40.460794;165617.465694,11913356.821572,34.93019,26.786683;173885.756561,12020902.084127,34.871299,26.869317;775261.129728,21210689.062692,33.494916,35.105534;251388.113828,11193877.95173,34.463176,25.773346
3;824188.381594,31568939.245838,31.534937,40.460797;165617.661062,11913361.735967,34.930187,26.786687;173885.840137,12020905.48283,34.871297,26.869319;775261.192381,21210692.571746,33.494915,35.105536;251388.144186,11193881.709182,34.463174,25.773349
0;824188.445193,31568946.396581,31.534936,40.4608;165618.116505,11913366.643621,34.930187,26.786691;173885.881106,12020911.403488,34.871295,26.869323;775261.241385,21210697.208466,33.494914,35.105539;251388.172471,11193885.913557,34.463173,25.773352
0;824189.004395,31568949.326084,31.534937,40.460803;165619.687981,11913371.94145,34.930185,26.786698;173886.580742,12020912.746911,34.871295,26.869326;775261.766506,21210698.57252,33.494914,35.105541;251388.727404,11193887.287145,34.463174,25.773355
4;824189.045475,31568953.333024,31.534937,40.460805;165619.936458,11913376.826945,34.930183,26.786702;173886.716027,12020917.629968,34.871293,26.86933;775261.883033,21210702.782648,33.494913,35.105543;251388.842441,11193890.635837,34.463172,25.773358
0;824189.459245,31568956.473467,31.534937,40.460807;165620.427261,11913385.925302,34.930178,26.786708;173887.082715,12020920.637509,34.871291,26.869332;775262.329894,21210705.279545,33.494913,35.105545;251389.205796,11193893.142843,34.463171,25.77336
3;824189.479196,31568959.509295,31.534937,40.460809;165620.534788,11913391.508979,34.930176,26.786713;173887.143228,12020923.617719,34.87129,26.869335;775262.38636,21210707.50836,33.494913,35.105546;251389.235314,11193895.869054,34.46317,25.773363
0;824189.81923,31568964.694089,31.534936,40.460812;165620.958353,11913395.886746,34.930175,26.786718;173887.471091,12020926.692867,34.871289,26.869338;775262.845079,21210709.464316,33.494912,35.105548;251389.639901,11193898.537027,34.46317,25.773366
1;824190.01955,31568968.606576,31.534936,40.460814;165621.676479,11913399.673255,34.930173,26.786722;173887.730718,12020929.714751,34.871288,26.869341;775263.049863,21210712.221905,33.494912,35.10555;251389.821958,11193901.212864,34.463169,25.773369
0;824190.553099,31568975.237123,31.534936,40.460818;165622.387192,11913405.124392,34.930172,26.786728;173888.15242,12020933.215244,34.871287,26.869344;775263.540156,21210714.474754,33.494911,35.105552;251390.086133,11193903.606631,34.463169,25.773371
1;824190.564297,31568977.091822,31.534936,40.46082;165622.452093,11913406.586631,34.930172,26.786729;173888.156812,12020934.276866,34.871287,26.869346;775263.549615,21210715.428757,33.494911,35.105553;251390.098348,11193904.490951,34.46317,25.773373
0;824190.599279,31568982.330015,31.534937,40.460823;165622.513634,11913411.055753,34.930172,26.786734;173888.230228,12020937.332916,34.871286,26.869348;775263.619585,21210717.619898,33.494911,35.105554;251390.142545,11193906.614063,34.46317,25.773375
2;824190.979392,31568984.233859,31.534937,40.460825;165622.938792,11913413.399413,34.930171,26.786737;173888.603244,12020939.082657,34.871285,26.86935;775263.975239,21210719.614047,33.494911,35.105556;251390.525843,11193908.183435,34.463169,25.773377
0;824191.004484,31568990.864299,31.534935,40.460828;165623.032121,11913421.067947,34.930167,26.786742;173888.678332,12020945.155124,34.871282,26.869355;775264.020284,21210724.466651,33.494909,35.105559;251390.548506,11193913.814823,34.463167,25.773381
0;824191.163476,31568998.251313,31.534934,40.460831;165623.184305,11913430.159712,34.930161,26.786748;173888.845015,12020954.001211,34.871277,26.869361;775264.125696,21210731.233701,33.494907,35.105562;251390.601335,11193918.804374,34.463164,25.773385
1;824191.420832,31569005.501759,31.534933,40.460834;165623.409565,11913435.385664,34.930159,26.786752;173889.090285,12020959.04051,34.871274,26.869364;775264.321175,21210735.658571,33.494906,35.105564;251390.757268,11193922.547865,34.463162,25.773388
0;824192.013956,31569010.229285,31.534933,40.460837;165623.818238,11913439.994792,34.930159,26.786757;173889.428776,12020963.535527,34.871273,26.869369;775264.666095,21210740.017607,33.494906,35.105568;251391.046644,11193926.866084,34.463162,25.773393
4;824192.028846,31569014.482567,31.534933,40.460839;165623.833644,11913443.075452,34.930157,26.786759;173889.447677,12020966.78327,34.871272,26.869371;775264.683929,21210743.742493,33.494905,35.10557;251391.061734,11193930.563286,34.46316,25.773396
0;824192.744881,31569019.293531,31.534933,40.460843;165624.496317,11913448.247139,34.930156,26.786765;173889.85512,12020971.295288,34.871271,26.869376;775264.898346,21210748.471454,33.494905,35.105574;251391.382487,11193934.215493,34.463159,25.7734
3;824192.785388,31569022.371474,31.534932,40.460845;165624.566669,11913452.327819,34.930154,26.786768;173889.870824,12020974.380545,34.871269,26.869378;775264.907917,21210751.083549,33.494904,35.105575;251391.401997,11193936.356722,34.463159,25.773402
0;824193.91452,31569030.82399,31.53493,40.460849;165625.329232,11913458.811959,34.93015,26.786773;173890.511384,12020979.903788,34.871266,26.869383;775265.659172,21210755.433703,33.494902,35.105578;251392.006922,11193940.869297,34.463156,25.773407
3;824194.061793,31569044.7019,31.53493,40.460858;165625.472545,11913468.642707,34.930148,26.786783;173890.620576,12020986.026365,34.871265,26.869389;775265.799624,21210760.364311,33.494903,35.105582;251392.133808,11193947.20321,34.463156,25.773414
0;824194.907641,31569053.688818,31.534932,40.460864;165626.450352,11913477.740657,34.930146,26.786792;173891.242077,12020992.226673,34.871264,26.869396;775266.363688,21210766.993328,33.494902,35.105587;251392.827123,11193954.752516,34.463153,25.773422
3;824195.460974,31569068.996818,31.53493,40.460873;165627.099482,11913492.64923,34.930138,26.786804;173891.535883,12021001.790526,34.871259,26.869403;775266.546971,21210776.708371,33.494899,35.105592;251392.98075,11193961.797596,34.46315,25.773427
0;824195.475014,31569071.734173,31.53493,40.460875;165627.24862,11913498.076325,34.930135,26.786809;173891.607946,12021003.547524,34.871259,26.869405;775266.692836,21210778.87181,33.494899,35.105594;251393.069528,11193963.309576,34.46315,25.773429
0;824195.665716,31569076.515889,31.53493,40.460878;165627.556646,11913502.819522,34.930134,26.786814;173891.90315,12021007.740141,34.871258,26.86941;775266.88653,21210782.451864,33.494899,35.105597;251393.350956,11193966.645747,34.463149,25.773434
2;824195.901195,31569103.630365,31.534934,40.460898;165627.621156,11913517.605542,34.93013,26.786827;173892.121683,12021013.661419,34.871257,26.869415;775267.035648,21210787.292115,33.494899,35.105601;251393.504938,11193970.781827,34.463148,25.773438
0;824195.978699,31569112.909301,31.534932,40.460903;165627.789073,11913523.444581,34.930128,26.786831;173892.195932,12021018.883833,34.871255,26.869419;775267.155505,21210791.856039,33.494898,35.105604;251393.583377,11193974.967236,34.463147,25.773442
4;824196.127301,31569115.778012,31.534932,40.460904;165627.849752,11913526.158852,34.930128,26.786835;173892.228675,12021021.773023,34.871254,26.869422;775267.204168,21210794.6892,33.494897,35.105605;251393.625243,11193977.047051,34.463147,25.773444
0;824196.904223,31569118.774084,31.534932,40.460907;165628.039599,11913537.539918,34.930122,26.786843;173892.429486,12021023.35775,34.871254,26.869424;775267.331552,21210797.919158,33.494896,35.105607;251393.845165,11193980.51285,34.463146,25.773447
4;824197.124102,31569123.646298,31.534932,40.46091;165628.306176,11913544.803358,34.930118,26.786849;173892.535584,12021028.35988,34.871252,26.869428;775267.354623,21210803.077892,33.494895,35.105611;251393.851753,11193985.82428,34.463143,25.773452
